delivery_id,order_id,driver_id,vehicle_id,hub_id,dispatch_time,delivery_completed_at,delivery_status,route_distance_km,manual_route_override_count,proof_of_completion_missing,customer_rating_post_delivery,fuel_or_charge_cost,cost_per_km,total_delivery_time_minutes,cost_per_minute,satisfaction_per_pound,customer_id,is_high_risk,override_intensity,has_proof_issue,service_quality_score
DL00483,O00036,D135,V017,H06,2024-11-06 05:51:00,2024-11-06 11:52:01.051436,Delayed,8.41,0,1,4.57,9.29,1.1046373365041615,361.01752393333334,0.025732822880131217,0.4919268030139936,C0126,0,0.0,1,72.31
DL00484,O00437,D144,V079,H02,2025-09-25 07:59:00,2025-09-25 13:47:34.696350,OnTime,21.25,2,0,3.95,12.17,0.5727058823529412,348.5782725,0.03491324893177328,0.3245686113393591,C0618,1,0.09411764705882353,0,92.32
DL00485,O00449,D121,V061,H03,2025-06-08 03:10:00,2025-06-08 01:22:24.218429,OnTime,16.11,1,0,1.99,12.64,0.7846058348851646,-107.59635951666667,,0.15743670886075947,C0544,0,0.062073246430788334,0,80.45
DL00486,O00306,D052,V114,H01,2024-06-14 17:09:00,2024-06-15 05:57:57.188614,Failed,14.52,0,1,4.61,14.81,1.0199724517906337,768.9531435666667,0.019259951173755757,0.3112761647535449,C0613,1,0.0,1,72.56
DL00487,O01111,D054,V027,H03,2024-11-15 00:10:00,2024-11-15 04:17:33.739828,OnTime,12.36,0,0,4.26,12.09,0.9781553398058253,247.56233046666668,0.04883618593026564,0.3523573200992556,C0167,0,0.0,0,95.38
DL00488,O01053,D038,V014,H08,2025-10-23 03:57:00,2025-10-23 08:18:12.147470,OnTime,3.33,0,0,,10.75,3.228228228228228,261.2024578333333,0.04115581487697678,,C0106,0,0.0,0,87.5
DL00489,O00911,D130,V112,H02,2025-05-20 23:09:00,2025-05-21 00:26:05.202498,OnTime,12.53,1,0,3.28,16.53,1.3192338387869116,77.0867083,0.21443385461044523,0.19842710223835447,C0214,0,0.07980845969672785,0,88.3
DL00490,O00701,D039,V035,H04,2025-12-15 21:19:00,2025-12-16 19:49:17.202716,Failed,1.65,1,0,4.24,10.31,6.248484848484849,1350.2867119333334,0.0076354154335401825,0.41125121241513096,C0021,1,0.6060606060606061,0,63.05
DL00491,O00181,D124,V113,H08,2024-12-16 02:36:00,2024-12-16 03:51:28.734813,OnTime,33.46,3,0,4.46,16.73,0.5,75.47891355,0.22165130912910444,0.2665869695158398,C0252,0,0.08965929468021518,0,95.56
DL00492,O00035,D100,V108,H06,2024-06-14 15:50:00,2024-06-15 05:51:47.019652,Failed,9.55,0,0,1.99,9.2,0.963350785340314,841.7836608666667,0.010929173881241707,0.21630434782608698,C0524,1,0.0,0,56.19
DL00493,O00803,D017,V070,H03,2025-08-09 20:37:00,2025-08-09 23:43:05.330497,OnTime,4.68,0,0,4.83,11.06,2.3632478632478633,186.08884161666666,0.05943397736218395,0.43670886075949367,C0509,0,0.0,0,98.94
DL00494,O00322,D072,V058,H08,2025-03-11 22:48:00,2025-03-12 01:38:13.776857,OnTime,14.05,2,0,4.29,11.2,0.7971530249110319,170.22961428333332,0.06579348750305286,0.3830357142857143,C0495,0,0.14234875444839856,0,93.87
DL00495,O01189,D129,V006,H05,2024-05-23 01:38:00,2024-05-23 04:12:11.690549,OnTime,33.39,2,0,4.94,19.23,0.5759209344115005,154.19484248333333,0.12471234245126285,0.25689027561102445,C0353,0,0.05989817310572027,0,98.91
DL00496,O00622,D142,V102,H02,2024-04-23 18:22:00,2024-04-24 16:12:08.253404,OnTime,7.97,2,0,4.18,11.59,1.4542032622333751,1310.1375567333334,0.008846399326875445,0.360655737704918,C0439,0,0.25094102885821834,0,91.9
DL00497,O00192,D083,V116,H08,2025-08-18 14:17:00,2025-08-20 03:34:36.170242,Failed,12.14,1,0,3.23,11.88,0.9785831960461285,2237.602837366667,0.005309253188998023,0.27188552188552184,C0404,1,0.08237232289950576,0,62.96
DL00498,O01205,D091,V018,H08,2024-12-20 02:21:00,2024-12-20 05:11:42.324554,OnTime,8.6,0,0,3.75,2.93,0.34069767441860466,170.70540923333334,0.017164072381532152,1.2798634812286689,C0559,0,0.0,0,92.19
DL00499,O01144,D053,V038,H01,2025-02-07 22:48:00,2025-02-08 17:25:46.790590,Delayed,10.41,0,0,3.5,10.6,1.0182516810758886,1117.7798431666668,0.009483083869154621,0.33018867924528306,C0571,0,0.0,0,65.62
DL00500,O00556,D017,V063,H02,2024-09-01 03:37:00,2024-09-01 05:39:15.173184,OnTime,6.73,1,0,3.72,11.11,1.650817236255572,122.2528864,0.0908771999349702,0.33483348334833485,C0643,0,0.1485884101040119,0,90.24
DL00501,O01211,D114,V087,H06,2025-11-12 07:51:00,2025-11-13 07:44:27.569654,OnTime,9.66,0,0,4.47,15.25,1.5786749482401656,1433.4594942333333,0.010638598482447012,0.29311475409836063,C0345,0,0.0,0,96.69
DL00502,O01190,D114,V026,H03,2025-11-24 18:47:00,2025-11-24 23:48:20.579555,OnTime,9.61,3,0,3.78,6.03,0.6274713839750261,301.34299258333334,0.020010420512209075,0.626865671641791,C0168,0,0.3121748178980229,0,88.67
DL00503,O00760,D154,V014,H07,2024-03-14 23:28:00,2024-03-15 20:48:21.177033,OnTime,12.95,0,0,3.97,10.7,0.8262548262548263,1280.35295055,0.008357070599480878,0.37102803738317763,C0051,0,0.0,0,93.56
DL00504,O00679,D023,V098,H08,2024-11-15 04:30:00,2024-11-16 02:36:46.022359,OnTime,6.55,1,0,5.0,12.11,1.848854961832061,1326.7670393166666,0.009127450140935888,0.4128819157720892,C0244,0,0.15267175572519084,0,98.19
DL00505,O00833,D170,V017,H08,2025-05-05 04:31:00,2025-05-05 20:10:37.600890,Failed,12.0,3,1,2.71,12.22,1.0183333333333333,939.6266815,0.013005164966678312,0.22176759410801963,C0431,1,0.25,1,57.72
DL00506,O00094,D077,V079,H05,2024-09-27 03:56:00,2024-09-27 16:59:08.774450,Delayed,17.369999999999997,2,0,3.11,9.14,0.5261945883707543,783.1462408333333,0.011670872594975715,0.34026258205689275,C0361,0,0.11514104778353484,0,61.82
DL00507,O00396,D021,V030,H07,2025-04-30 00:13:00,,Delayed,15.18,2,0,2.53,10.76,0.7088274044795784,,,0.23513011152416355,C0475,0,0.13175230566534915,0,58.0
DL00508,O00161,D015,V025,H03,2024-08-19 19:52:00,2024-08-20 07:24:22.258983,OnTime,12.14,0,0,4.66,14.06,1.158154859967051,692.37098305,0.020307032420774702,0.3314366998577525,C0025,1,0.0,0,97.88
DL00509,O00719,D116,V086,H01,2024-01-04 19:33:00,2024-01-05 05:38:11.606195,Delayed,16.37,0,0,1.0,11.37,0.6945632254123395,605.1934365833333,0.018787381542321773,0.08795074758135445,C0395,0,0.0,0,50.0
DL00510,O00359,D057,V004,H01,2024-08-17 23:15:00,2024-08-18 20:50:19.862546,OnTime,12.07,0,0,4.04,18.19,1.5070422535211268,1295.3310424333333,0.01404274228295288,0.2221000549752611,C0048,0,0.0,0,94.0
DL00511,O01237,D123,V083,H05,2025-12-30 09:00:00,2025-12-31 04:46:44.532285,Delayed,9.94,0,0,1.37,10.76,1.0824949698189135,1186.74220475,0.009066838574487802,0.12732342007434946,C0357,0,0.0,0,52.31
DL00512,O00224,D040,V029,H07,2024-05-22 23:18:00,2024-05-24 08:58:29.649915,Delayed,8.4,3,1,3.51,11.49,1.3678571428571429,2020.49416525,0.005686727632088123,0.3054830287206266,C0045,0,0.35714285714285715,1,61.45
DL00513,O00420,D168,V043,H02,2025-01-25 09:44:00,2025-01-25 21:24:13.161385,Delayed,12.02,0,0,3.75,18.86,1.5690515806988352,700.2193564166666,0.02693441680406408,0.1988335100742312,C0506,0,0.0,0,67.19
DL00514,O01250,D165,V052,H03,2024-06-28 09:25:00,2024-06-28 15:00:52.039877,Delayed,10.32,3,0,2.35,7.89,0.7645348837209301,335.86733128333333,0.02349141838193277,0.2978453738910013,C0180,0,0.29069767441860467,0,54.99
DL00515,O00619,D130,V005,H04,2025-09-01 14:52:00,2025-09-02 00:12:38.168449,Failed,17.55,3,1,3.24,21.0,1.1965811965811965,560.6361408166666,0.03745744962037187,0.1542857142857143,C0268,1,0.17094017094017094,1,61.97
DL00516,O00337,D141,V117,H01,2024-11-05 06:45:00,2024-11-05 16:55:42.237731,Delayed,21.23,2,0,1.57,10.77,0.5073009891662741,610.7039621833334,0.017635385828341562,0.1457753017641597,C0463,0,0.09420631182289213,0,52.44
DL00517,O00509,D104,V088,H08,2024-08-26 19:01:00,2024-08-26 19:33:26.376954,OnTime,14.73,4,0,4.99,16.75,1.1371350984385606,32.4396159,0.5163439681787354,0.297910447761194,C0535,0,0.27155465037338766,0,96.71
DL00518,O00984,D041,V024,H06,2025-04-15 00:21:00,2025-04-15 04:48:27.290762,OnTime,15.41,0,0,4.92,19.09,1.2388059701492538,267.45484603333335,0.07137653433140928,0.2577265584075432,C0155,0,0.0,0,99.5
DL00519,O00446,D096,V065,H07,2025-03-22 14:42:00,2025-03-22 21:54:23.825692,OnTime,29.8,2,0,,10.84,0.363758389261745,432.3970948666667,0.025069548636404704,,C0172,0,0.06711409395973154,0,86.7
DL00520,O00429,D055,V040,H01,2025-03-09 11:12:00,2025-03-09 21:37:26.844290,Delayed,3.14,1,0,3.03,11.42,3.6369426751592355,625.4474048333333,0.018258929386785378,0.26532399299474607,C0466,0,0.3184713375796178,0,58.91
DL00521,O00606,D038,V036,H08,2025-10-17 17:03:00,,Failed,5.35,2,0,2.51,7.1,1.3271028037383177,,,0.35352112676056335,C0050,1,0.3738317757009346,0,55.0
DL00522,O00296,D129,V013,H04,2024-01-10 19:26:00,2024-01-11 00:39:30.858716,OnTime,10.01,0,0,4.54,8.94,0.8931068931068931,313.5143119333333,0.02851544462155536,0.5078299776286354,C0400,0,0.0,0,97.12
DL00523,O00714,D026,V076,H01,2024-05-26 19:04:00,2024-05-27 15:57:10.253711,OnTime,2.39,1,0,4.12,8.78,3.673640167364016,1253.1708951833334,0.0070062271903590006,0.469248291571754,C0456,0,0.41841004184100417,0,89.53
DL00524,O00683,D130,V005,H07,2025-05-01 08:21:00,2025-05-01 15:11:37.139494,OnTime,16.66,2,0,4.83,17.68,1.0612244897959184,410.6189915666667,0.043056946617457015,0.2731900452488688,C0375,0,0.12004801920768307,0,97.51
DL00525,O00351,D038,V006,H01,2024-04-22 05:04:00,2024-04-22 05:42:26.815920,OnTime,28.2,2,0,4.04,19.16,0.6794326241134752,38.446932,0.49834925710067063,0.21085594989561587,C0259,0,0.07092198581560284,0,93.16
DL00526,O01045,D068,V027,H06,2024-08-26 13:19:00,2024-08-27 01:57:35.507434,Delayed,12.18,0,0,4.34,10.18,0.8357963875205254,758.5917905666666,0.01341960211880959,0.4263261296660118,C0506,0,0.0,0,70.88
DL00527,O00913,D108,V043,H07,2025-04-05 06:44:00,2025-04-05 11:51:23.882491,OnTime,20.7,1,0,4.58,16.49,0.7966183574879226,307.3980415166667,0.053643803059512774,0.2777440873256519,C0091,0,0.04830917874396135,0,96.8
DL00528,O00826,D033,V008,H03,2024-04-06 07:05:00,2024-04-06 12:23:18.106390,OnTime,24.17,2,0,4.66,20.91,0.8651220521307406,318.3017731666667,0.06569237674039367,0.22285987565758011,C0055,0,0.08274720728175423,0,96.89
DL00529,O00822,D088,V114,H06,2024-09-01 09:19:00,2024-09-01 21:28:05.123766,Failed,1.2,0,0,2.64,7.53,6.275,729.0853961,0.010328008269373152,0.350597609561753,C0186,1,0.0,0,60.25
DL00530,O00756,D095,V042,H01,2025-02-03 18:06:00,2025-02-05 09:39:56.840261,Failed,30.51,2,0,2.54,19.5,0.63913470993117,2373.9473376833334,0.008214167050154316,0.13025641025641027,C0413,1,0.06555227794165847,0,58.85
DL00531,O00140,D163,V116,H04,2024-03-03 02:25:00,2024-03-03 03:18:14.371045,OnTime,13.95,0,0,3.95,16.65,1.1935483870967742,53.239517416666665,0.31273762062290417,0.23723723723723728,C0621,0,0.0,0,93.44
DL00532,O00315,D009,V104,H02,2024-12-25 03:30:00,2024-12-25 08:59:02.760085,OnTime,16.49,1,0,4.55,10.37,0.6288659793814433,329.0460014166667,0.03151535030163945,0.43876567020250723,C0494,0,0.06064281382656156,0,96.47
DL00533,O00543,D135,V002,H08,2025-07-18 06:49:00,2025-07-18 18:51:59.960350,Failed,34.15,2,0,2.69,21.32,0.6243045387994144,722.9993391666667,0.029488270382893516,0.12617260787992496,C0468,1,0.05856515373352855,0,59.87
DL00534,O00816,D166,V069,H08,2025-02-13 20:53:00,2025-02-14 10:48:17.655941,OnTime,9.47,0,0,3.81,6.56,0.6927138331573389,835.2942656833334,0.007853519734908545,0.5807926829268293,C0113,0,0.0,0,92.56
DL00535,O01058,D033,V094,H07,2025-05-09 00:57:00,2025-05-09 02:20:23.931566,OnTime,23.45,3,0,3.15,18.56,0.7914712153518123,83.39885943333333,0.2225450099211049,0.1697198275862069,C0215,0,0.1279317697228145,0,86.92
DL00536,O01184,D055,V030,H01,2025-01-24 15:02:00,2025-01-25 19:26:40.923781,Failed,7.04,2,0,1.07,14.06,1.997159090909091,1704.6820630166667,0.00824787231885277,0.07610241820768136,C0253,1,0.2840909090909091,0,47.06
DL00537,O00083,D153,V033,H07,2024-10-23 00:53:00,2024-10-23 01:25:13.645321,OnTime,30.51,1,0,3.67,9.75,0.319567354965585,32.227422016666665,0.30253738555189774,0.3764102564102564,C0215,0,0.03277613897082923,0,91.3
DL00538,O00682,D141,V015,H07,2024-10-05 12:07:00,2024-10-05 20:38:02.796068,Delayed,8.55,0,1,2.66,3.46,0.40467836257309936,511.04660113333335,0.006770419747097148,0.7687861271676301,C0529,1,0.0,1,60.38
DL00539,O01160,D067,V111,H03,2024-05-13 01:19:00,2024-05-13 03:22:01.712270,OnTime,13.52,0,0,4.95,10.35,0.7655325443786982,123.02853783333333,0.08412682278660531,0.4782608695652174,C0548,0,0.0,0,99.69
DL00540,O00068,D008,V072,H04,2025-10-13 12:06:00,2025-10-13 15:29:29.316851,Delayed,16.2,2,0,3.21,16.04,0.9901234567901235,203.48861418333334,0.07882504907890689,0.20012468827930174,C0084,0,0.1234567901234568,0,62.35
DL00541,O01142,D022,V013,H04,2025-11-07 11:29:00,2025-11-08 09:47:08.900794,OnTime,6.68,1,0,3.89,8.98,1.344311377245509,1338.1483465666668,0.006710765680830751,0.433184855233853,C0136,0,0.14970059880239522,0,91.28
DL00542,O00415,D125,V114,H02,2024-06-27 18:22:00,2024-06-27 21:23:54.066359,OnTime,7.18,0,0,4.19,5.99,0.8342618384401115,181.90110598333334,0.03292998119840367,0.6994991652754592,C0591,0,0.0,0,94.94
DL00543,O00218,D102,V098,H03,2025-09-15 02:24:00,2025-09-15 02:34:49.446322,OnTime,12.01,0,0,5.0,5.87,0.48875936719400503,10.824105366666666,0.5423080985590677,0.8517887563884157,C0154,0,0.0,0,100.0
DL00544,O00345,D154,V082,H08,2025-10-04 22:41:00,2025-10-05 13:48:30.623730,Delayed,13.93,2,0,3.17,8.53,0.6123474515434314,907.5103955,0.009399341365451059,0.3716295427901524,C0337,0,0.14357501794687724,0,61.86
DL00545,O01067,D113,V072,H04,2024-06-16 04:56:00,2024-06-17 00:22:38.764981,Delayed,12.43,0,0,5.0,13.31,1.0707964601769913,1166.6460830166666,0.011408772715015282,0.3756574004507889,C0304,0,0.0,0,75.0
DL00546,O00324,D095,V052,H04,2025-08-06 07:36:00,2025-08-06 06:15:57.544779,OnTime,8.95,2,0,4.11,10.57,1.181005586592179,-80.04092035,,0.3888363292336802,C0019,0,0.223463687150838,0,91.78
DL00547,O00778,D014,V090,H05,2025-10-07 19:49:00,2025-10-07 21:46:03.475662,OnTime,11.03,0,0,4.93,14.38,1.303717135086129,117.0579277,0.12284516121670588,0.34283727399165503,C0514,1,0.0,0,99.56
DL00548,O00537,D132,V039,H05,2024-06-25 11:02:00,2024-06-25 18:55:41.523219,Failed,10.4,1,0,3.34,11.4,1.0961538461538463,473.69205365,0.02406626818448425,0.29298245614035084,C0153,1,0.09615384615384615,0,63.48
DL00549,O00476,D001,V094,H06,2024-02-23 06:45:00,2024-02-24 04:45:22.084547,OnTime,10.11,0,0,4.67,14.59,1.4431256181998022,1320.3680757833333,0.01104994907677104,0.32008224811514735,C0078,0,0.0,0,97.94
DL00550,O00572,D110,V065,H01,2025-02-06 21:04:00,2025-02-07 00:38:52.069531,OnTime,14.34,2,0,4.69,12.06,0.8410041841004184,214.86782551666667,0.056127528498046544,0.3888888888888889,C0202,0,0.1394700139470014,0,96.41
DL00551,O00448,D108,V114,H04,2025-02-11 16:05:00,2025-02-11 19:11:25.139103,OnTime,18.74,3,0,4.79,21.38,1.1408751334044824,186.41898505,0.11468788972467373,0.22404115996258187,C0487,0,0.16008537886873,0,96.79
DL00552,O00298,D115,V010,H01,2025-01-06 07:28:00,2025-01-06 09:41:48.771576,OnTime,1.9,1,0,4.8,13.26,6.978947368421053,133.8128596,0.09909361506537896,0.36199095022624433,C0184,0,0.5263157894736842,0,92.5
DL00553,O00491,D090,V066,H02,2024-07-03 16:22:00,2024-07-03 15:00:56.724747,OnTime,13.19,2,0,4.66,10.34,0.7839272175890827,-81.05458755,,0.4506769825918762,C0460,0,0.1516300227445034,0,96.07
DL00554,O00709,D117,V086,H04,2025-12-09 04:47:00,2025-12-09 15:45:16.170978,OnTime,11.59,1,0,4.69,14.76,1.27351164797239,658.2695163,0.022422426733297602,0.3177506775067751,C0369,0,0.08628127696289906,0,97.04
DL00555,O00839,D129,V013,H01,2024-01-31 20:31:00,2024-01-31 23:49:48.719703,OnTime,6.51,2,0,3.97,11.19,1.7188940092165899,198.81199505,0.05628433031510892,0.35478105451295805,C0046,0,0.30721966205837176,0,89.91
DL00556,O00702,D070,V030,H07,2024-12-28 22:07:00,2024-12-28 23:26:56.318304,OnTime,5.03,0,0,3.91,8.15,1.6202783300198806,79.9386384,0.10195320014357413,0.47975460122699387,C0228,0,0.0,0,93.19
DL00557,O00781,D055,V027,H08,2024-11-19 14:07:00,2024-11-20 00:38:27.684151,OnTime,17.54,2,0,5.0,13.31,0.7588369441277082,631.4614025166667,0.021078089566446145,0.3756574004507889,C0049,0,0.11402508551881414,0,98.65
DL00558,O00142,D024,V011,H05,2024-10-31 20:22:00,2024-11-01 11:32:26.519611,Failed,14.64,1,0,1.0,18.56,1.26775956284153,910.4419935166667,0.020385702913713676,0.05387931034482759,C0628,1,0.06830601092896174,0,49.19
DL00559,O00988,D131,V044,H05,2024-11-17 20:37:00,2024-11-18 16:31:21.183962,Failed,6.97,2,0,1.92,11.38,1.6327116212338595,1194.3530660333333,0.009528170792741444,0.16871704745166957,C0330,1,0.28694404591104733,0,52.34
DL00560,O00077,D127,V120,H08,2025-07-30 07:48:00,2025-07-30 11:13:32.980554,OnTime,4.49,2,0,4.38,14.99,3.3385300668151445,205.5496759,0.07292641029165446,0.29219479653102065,C0543,0,0.4454342984409799,0,90.84
DL00561,O00086,D054,V005,H03,2024-07-20 06:42:00,2024-07-20 06:20:25.478336,OnTime,7.67,2,0,3.5,19.2,2.503259452411995,-21.575361066666666,,0.18229166666666669,C0255,1,0.2607561929595828,0,87.53
DL00562,O00746,D128,V113,H08,2024-12-14 10:47:00,2024-12-14 15:16:25.399886,OnTime,13.59,0,0,3.98,10.51,0.7733627667402502,269.4233314333333,0.039009242236322864,0.3786869647954329,C0014,0,0.0,0,93.62
DL00563,O01238,D093,V045,H02,2025-04-18 05:35:00,2025-04-18 18:48:55.541447,OnTime,10.07,1,0,5.0,12.75,1.266137040714995,793.9256907833334,0.016059437486422825,0.39215686274509803,C0318,0,0.09930486593843098,0,98.82
DL00564,O00824,D077,V120,H03,2024-08-17 23:23:00,2024-08-18 08:25:18.768409,OnTime,18.23,0,0,4.18,10.05,0.5512890839275919,542.3128068166667,0.018531740120600704,0.4159203980099502,C0074,0,0.0,0,94.88
DL00565,O00344,D151,V022,H06,2024-08-28 08:16:00,2024-08-28 10:17:14.247044,OnTime,14.95,2,0,3.82,8.75,0.5852842809364549,121.23745073333333,0.07217241823441156,0.43657142857142855,C0594,0,0.13377926421404682,0,91.04
DL00566,O01226,D162,V082,H03,2025-03-02 06:49:00,2025-03-02 13:57:14.169691,OnTime,22.66,1,0,3.7,14.91,0.6579876434245366,428.23616151666664,0.034817237169308304,0.24815560026827632,C0140,0,0.0441306266548985,0,91.35
DL00567,O00918,D142,V051,H03,2024-11-26 06:40:00,2024-11-26 07:20:28.068828,OnTime,10.47,0,0,4.8,11.4,1.0888252148997135,40.4678138,0.2817053586423292,0.42105263157894735,C0147,0,0.0,0,98.75
DL00568,O00244,D167,V082,H04,2024-11-11 09:39:00,,OnTime,11.52,0,0,5.0,9.33,0.8098958333333334,,,0.5359056806002144,C0519,0,0.0,0,100.0
DL00569,O00312,D066,V116,H01,2025-11-07 01:03:00,2025-11-07 05:18:29.822078,OnTime,20.95,1,0,4.56,19.6,0.9355608591885443,255.49703463333333,0.07671321911085263,0.23265306122448975,C0164,0,0.0477326968973747,0,96.68
DL00570,O00319,D017,V028,H08,2024-01-22 10:23:00,2024-01-23 06:55:15.896869,OnTime,20.67,1,0,5.0,9.88,0.4779874213836478,1232.2649478166666,0.008017756260539128,0.5060728744939271,C0335,0,0.04837929366231253,0,99.43
DL00571,O00413,D003,V029,H01,2025-04-01 22:46:00,2025-04-02 03:26:31.358277,OnTime,23.53,3,0,4.5,14.49,0.615809604759881,280.52263795,0.05165358527172655,0.3105590062111801,C0183,0,0.1274968125796855,0,95.36
DL00572,O00905,D002,V048,H08,2025-09-04 03:45:00,2025-09-04 06:59:36.638257,OnTime,8.35,3,0,3.96,11.45,1.3712574850299402,194.61063761666668,0.05883542719054022,0.3458515283842795,C0622,0,0.3592814371257485,0,89.23
DL00573,O01214,D118,V077,H02,2024-05-07 23:32:00,2024-05-08 01:20:03.169081,OnTime,7.3,1,0,5.0,14.05,1.9246575342465755,108.05281801666666,0.13002900116712227,0.3558718861209964,C0386,0,0.136986301369863,0,98.37
DL00574,O00693,D048,V016,H05,2025-11-08 19:41:00,2025-11-09 11:16:21.047564,Failed,24.31,1,0,4.63,16.24,0.6680378445084327,935.3507927333334,0.01736246991627877,0.2850985221674877,C0199,1,0.04113533525298231,0,72.2
DL00575,O01177,D133,V105,H04,2024-10-17 04:35:00,2024-10-17 16:22:26.533829,OnTime,12.03,2,0,4.05,10.65,0.885286783042394,707.4422304833333,0.015054232757244062,0.38028169014084506,C0611,0,0.1662510390689942,0,92.09
DL00576,O00483,D133,V021,H08,2024-11-17 01:34:00,2024-11-17 16:32:57.970274,Failed,13.83,1,0,5.0,16.98,1.227765726681128,898.9661712333333,0.018888363704169592,0.2944640753828033,C0285,1,0.07230657989877079,0,74.14
DL00577,O00973,D108,V043,H05,2024-01-12 21:57:00,2024-01-12 22:09:43.637461,OnTime,21.03,1,0,3.86,12.99,0.6176890156918687,12.727291016666667,1.020641390456878,0.29715165511932257,C0506,0,0.0475511174512601,0,92.31
DL00578,O00115,D032,V108,H06,2024-02-21 08:24:00,2024-02-21 14:09:53.056302,OnTime,11.09,0,0,4.55,7.9,0.7123534715960325,345.8842717,0.02284000935102364,0.5759493670886076,C0157,0,0.0,0,97.19
DL00579,O00168,D103,V115,H03,2025-06-11 06:05:00,2025-06-11 21:51:41.279934,Delayed,14.98,1,0,3.78,8.97,0.5987983978638185,946.6879989,0.009475138599435773,0.42140468227424743,C0464,0,0.06675567423230974,0,66.58
DL00580,O00063,D026,V066,H04,2025-07-13 06:28:00,2025-07-13 16:43:18.243380,OnTime,15.1,1,0,4.99,17.2,1.1390728476821192,615.3040563333333,0.027953659370452962,0.29011627906976745,C0168,0,0.06622516556291391,0,99.15
DL00581,O00995,D139,V062,H01,2024-08-09 08:49:00,2024-08-10 09:03:16.605517,OnTime,12.14,4,0,3.48,16.92,1.3937397034596377,1454.2767586166667,0.011634649250734501,0.20567375886524822,C0622,0,0.32948929159802304,0,86.59
DL00582,O00765,D024,V091,H05,2024-07-13 04:34:00,2024-07-14 00:33:48.023452,Failed,19.38,2,0,2.4,22.61,1.1666666666666667,1199.8003908666667,0.01884480132871755,0.10614772224679345,C0187,1,0.10319917440660475,0,57.52
DL00583,O00064,D015,V098,H01,2025-10-14 08:48:00,2025-10-14 21:55:17.220317,OnTime,14.6,1,0,4.53,6.16,0.4219178082191781,787.2870052833333,0.007824338466990325,0.7353896103896104,C0346,0,0.0684931506849315,0,96.25
DL00584,O00588,D043,V103,H05,2024-06-03 13:36:00,2024-06-03 14:45:41.100373,OnTime,23.9,1,0,3.7,12.24,0.5121338912133891,69.68500621666666,0.1756475411933384,0.30228758169934644,C0515,0,0.041841004184100423,0,91.38
DL00585,O00132,D149,V049,H01,2025-01-22 10:55:00,2025-01-22 23:42:49.491594,Delayed,1.2,1,0,3.52,10.18,8.483333333333334,767.8248599,0.013258231833397298,0.34577603143418467,C0224,0,0.8333333333333334,0,55.85
DL00586,O01037,D076,V114,H03,2025-04-28 07:18:00,2025-04-28 14:44:30.163250,OnTime,15.54,0,0,3.51,12.03,0.7741312741312741,446.50272083333334,0.02694272495707916,0.29177057356608477,C0226,1,0.0,0,90.69
DL00587,O00182,D166,V009,H01,2024-01-12 10:05:00,2024-01-12 12:52:41.364362,OnTime,4.98,1,0,4.15,3.57,0.716867469879518,167.68940603333334,0.021289359205496586,1.1624649859943978,C0258,0,0.2008032128514056,0,92.3
DL00588,O00896,D131,V026,H06,2024-06-29 21:53:00,2024-06-30 14:00:23.479208,Failed,10.09,1,0,3.18,11.57,1.1466798810703667,967.3913201333334,0.011959999804841472,0.2748487467588591,C0145,1,0.09910802775024777,0,62.45
DL00589,O00940,D141,V102,H01,2025-10-26 07:53:00,2025-10-26 22:11:25.201566,Delayed,21.39,1,0,1.93,16.86,0.7882187938288919,858.4200261,0.01964073470722586,0.11447212336892053,C0575,0,0.04675081813931744,0,55.26
DL00590,O00229,D112,V017,H07,2024-08-31 05:34:00,2024-08-31 21:45:46.740651,Delayed,7.56,4,0,3.44,12.03,1.5912698412698412,971.77901085,0.012379357719897188,0.28595178719867,C0335,0,0.5291005291005292,0,58.97
DL00591,O00792,D087,V057,H01,2025-02-02 07:06:00,2025-02-02 11:27:14.267375,OnTime,11.26,1,0,3.22,8.22,0.7300177619893429,261.2377895833333,0.03146558548482079,0.3917274939172749,C0173,0,0.08880994671403197,0,87.82
DL00592,O00526,D146,V001,H04,2024-01-19 17:17:00,2024-01-19 20:32:43.768544,OnTime,17.21,2,0,4.58,20.05,1.1650203370133643,195.72947573333335,0.10243730498372465,0.228428927680798,C0630,0,0.11621150493898895,0,95.99
DL00593,O01174,D110,V058,H03,2024-11-21 09:11:00,2024-11-21 16:20:12.976159,OnTime,10.76,3,0,5.0,11.92,1.1078066914498141,429.2162693166667,0.02777154747413751,0.41946308724832215,C0605,0,0.2788104089219331,0,96.69
DL00594,O00267,D045,V064,H05,2024-01-16 23:13:00,2024-01-17 04:42:18.432187,OnTime,32.25,0,0,4.02,20.99,0.6508527131782945,329.30720311666664,0.06373987511157987,0.19151977131967604,C0256,0,0.0,0,93.88
DL00595,O01243,D139,V021,H01,2025-09-10 11:13:00,2025-09-10 20:20:03.690027,OnTime,9.13,2,0,4.84,13.68,1.4983570646221247,547.06150045,0.025006329249539862,0.3538011695906433,C0428,0,0.21905805038335158,0,96.4
DL00596,O00427,D102,V065,H06,2025-06-21 23:24:00,2025-06-21 21:57:52.381021,OnTime,16.37,0,0,4.1,8.58,0.5241295051924252,-86.12698298333333,,0.47785547785547783,C0151,0,0.0,0,94.38
DL00597,O00428,D049,V043,H07,2024-03-31 06:54:00,2024-03-31 06:32:00.000000,OnTime,1.2,0,0,4.12,3.74,3.116666666666667,-22.0,,1.1016042780748663,C0275,0,0.0,0,94.5
